transaction_id,customer_id,amount_eur,transaction_hour,country,merchant_category,is_synthetic_anomaly,amount_log,is_night_transaction,is_foreign_country,is_unusual_category,model_prediction,is_model_anomaly,anomaly_score,explanation
TXN_01407,CUST_0071,105.68,8,DE,online_retail,0,4.669833699313814,0,0,0,1,0,-0.2008069342098862,
TXN_00898,CUST_0248,53.46,12,NL,restaurant,0,3.9974664872456134,0,1,0,1,0,-0.20088655341397044,
TXN_01115,CUST_0073,13.5,6,DE,online_retail,0,2.6741486494265287,0,0,0,1,0,-0.20101765219586049,
TXN_00176,CUST_0130,51.29,11,ES,transport,0,3.956805148200039,0,1,0,1,0,-0.20115987876553343,
TXN_01207,CUST_0214,51.33,11,FR,restaurant,0,3.9575698203841165,0,1,0,1,0,-0.20115987876553343,
TXN_00005,CUST_0071,121.45,15,DE,online_retail,0,4.8077027833981765,0,0,0,1,0,-0.20116569544212465,
TXN_01047,CUST_0189,57.63,12,ES,travel,0,4.071246510976124,0,1,0,1,0,-0.20132407286688508,
TXN_00790,CUST_0075,40.85,16,FR,groceries,0,3.7340917969354845,0,1,0,1,0,-0.20163207533888722,
TXN_01071,CUST_0221,38.65,16,FR,transport,0,3.680090948080857,0,1,0,1,0,-0.20191852576153513,
TXN_00894,CUST_0130,94.37,19,DE,travel,0,4.557764063590821,0,0,0,1,0,-0.20197188642806335,
TXN_01166,CUST_0000,79.93,20,DE,restaurant,0,4.393584583507611,0,0,0,1,0,-0.2023563344554028,
TXN_00378,CUST_0147,15.55,6,DE,restaurant,0,2.806386101823072,0,0,0,1,0,-0.20236976086842628,
TXN_01244,CUST_0043,62.4,21,DE,utilities,0,4.14946386144318,0,0,0,1,0,-0.20255262594840695,
TXN_01404,CUST_0059,126.03,11,DE,groceries,0,4.844423279035369,0,0,0,1,0,-0.20271954941923775,
TXN_01031,CUST_0228,123.13,10,DE,restaurant,0,4.821329403527856,0,0,0,1,0,-0.2028877100997699,
TXN_00215,CUST_0065,7.9,10,DE,travel,0,2.186051276738094,0,0,0,1,0,-0.20294923468166343,
TXN_00683,CUST_0023,52.07,12,FR,online_retail,0,3.9716117968398037,0,1,0,1,0,-0.20333224160129815,
TXN_00972,CUST_0244,67.5,6,DE,restaurant,0,4.22683374526818,0,0,0,1,0,-0.2033759375887026,
TXN_01330,CUST_0178,7.79,11,DE,groceries,0,2.1736147116970854,0,0,0,1,0,-0.2035369803962227,
TXN_00629,CUST_0068,7.97,10,DE,restaurant,0,2.1938856760707046,0,0,0,1,0,-0.20363023634693023,
TXN_00438,CUST_0007,78.97,20,DE,groceries,0,4.381651564343798,0,0,0,1,0,-0.20377089113197866,
TXN_00444,CUST_0096,22.5,15,IT,groceries,0,3.157000421150113,0,1,0,1,0,-0.2038319870483959,
TXN_00579,CUST_0093,39.1,15,ES,groceries,0,3.6913763343125234,0,1,0,1,0,-0.2038621577306599,
TXN_01106,CUST_0105,19.76,14,AT,utilities,0,3.033028058297688,0,1,0,1,0,-0.20417793649963456,
TXN_00252,CUST_0061,66.47,6,DE,groceries,0,4.211683054639334,0,0,0,1,0,-0.2042305029850215,
TXN_00735,CUST_0244,46.66,13,FR,online_retail,0,3.864092471670596,0,1,0,1,0,-0.20434311963564566,
TXN_00901,CUST_0152,51.87,14,ES,online_retail,0,3.9678360702473587,0,1,0,1,0,-0.2045116140329149,
TXN_01183,CUST_0213,21.02,11,NL,transport,0,3.091951131294534,0,1,0,1,0,-0.20501052883744586,
TXN_00524,CUST_0059,28.9,11,NL,groceries,0,3.3978584803966405,0,1,0,1,0,-0.20581080293050968,
TXN_01193,CUST_0035,10.93,7,DE,online_retail,0,2.479056236109825,0,0,0,1,0,-0.20587927740643364,
TXN_01477,CUST_0096,45.28,11,AT,transport,0,3.834709902325476,0,1,0,1,0,-0.2060799099068341,
TXN_00415,CUST_0147,21.71,11,AT,restaurant,0,3.122805356117467,0,1,0,1,0,-0.2062625125762454,
TXN_01082,CUST_0074,50.19,14,IT,restaurant,0,3.935544200469492,0,1,0,1,0,-0.20629861972619845,
TXN_01425,CUST_0236,26.53,11,FR,transport,0,3.315276319154516,0,1,0,1,0,-0.206339312412605,
TXN_01001,CUST_0238,30.71,11,FR,groceries,0,3.456632088550256,0,1,0,1,0,-0.20650582765890485,
TXN_00233,CUST_0091,26.04,11,IT,groceries,0,3.2973172511747633,0,1,0,1,0,-0.20678179560959697,
TXN_00477,CUST_0224,20.35,14,ES,groceries,0,3.0610517396746335,0,1,0,1,0,-0.20681416473320713,
TXN_00864,CUST_0131,100.58,8,DE,transport,0,4.620846665373099,0,0,0,1,0,-0.20694051936581587,
TXN_00010,CUST_0210,9.25,19,DE,utilities,0,2.327277705584417,0,0,0,1,0,-0.2069972404710091,
TXN_00360,CUST_0243,23.12,11,NL,transport,0,3.1830413718589847,0,1,0,1,0,-0.20759859105761103,
TXN_00294,CUST_0129,64.79,6,DE,utilities,0,4.186467851097906,0,0,0,1,0,-0.2078943995892949,
TXN_01120,CUST_0033,74.84,20,DE,groceries,0,4.328625857946767,0,0,0,1,0,-0.20804071826704945,
TXN_01274,CUST_0225,8.7,9,DE,online_retail,0,2.272125885509337,0,0,0,1,0,-0.20812378219531513,
TXN_00456,CUST_0048,21.47,12,ES,utilities,0,3.112181086197238,0,1,0,1,0,-0.2081261649928257,
TXN_00340,CUST_0127,20.49,13,FR,groceries,0,3.067587710654419,0,1,0,1,0,-0.208215219649653,
TXN_00986,CUST_0152,25.01,12,ES,restaurant,0,3.25848107946056,0,1,0,1,0,-0.20829720328197981,
TXN_00963,CUST_0040,23.52,11,FR,online_retail,0,3.1994891110680106,0,1,0,1,0,-0.20834147867775488,
TXN_01373,CUST_0100,59.3,21,DE,restaurant,0,4.09933210373314,0,0,0,1,0,-0.20855195975283253,
TXN_01438,CUST_0096,31.65,11,IT,transport,0,3.48584485572244,0,1,0,1,0,-0.20893953447491048,
TXN_01095,CUST_0178,122.78,12,DE,restaurant,0,4.818505796311215,0,0,0,1,0,-0.20946624035578165,
TXN_00500,CUST_0150,23.92,12,NL,restaurant,0,3.2156706939192525,0,1,0,1,0,-0.20970572840151547,
TXN_01016,CUST_0098,58.04,21,DE,groceries,0,4.078215180292217,0,0,0,1,0,-0.2097653902501629,
TXN_00853,CUST_0082,23.29,12,NL,transport,0,3.190064743014081,0,1,0,1,0,-0.20978031500036592,
TXN_00568,CUST_0052,9.57,19,DE,online_retail,0,2.3580197998821464,0,0,0,1,0,-0.20999219565252814,
TXN_00779,CUST_0216,21.21,14,AT,transport,0,3.100542637906336,0,1,0,1,0,-0.2100870682088078,
TXN_00021,CUST_0052,21.18,14,ES,groceries,0,3.099190981922221,0,1,0,1,0,-0.2100870682088078,
TXN_00064,CUST_0088,10.98,20,DE,restaurant,0,2.4832385926873033,0,0,0,1,0,-0.2103153234020797,
TXN_00642,CUST_0205,8.1,14,DE,travel,0,2.2082744135228043,0,0,0,1,0,-0.21039249473588545,
TXN_00240,CUST_0026,9.84,8,DE,travel,0,2.3832429960115,0,0,0,1,0,-0.21045265212268038,
TXN_01411,CUST_0013,8.88,18,DE,online_retail,0,2.2905125117597764,0,0,0,1,0,-0.21048674657393507,
TXN_01437,CUST_0165,38.06,13,ES,transport,0,3.665098925448533,0,1,0,1,0,-0.21085180474021192,
TXN_00567,CUST_0007,30.66,13,NL,travel,0,3.4550540544528663,0,1,0,1,0,-0.2110887485766802,
TXN_00736,CUST_0113,31.01,12,ES,groceries,0,3.4660483539817717,0,1,0,1,0,-0.21140925771013208,
TXN_00668,CUST_0099,27.1,13,AT,online_retail,0,3.3357695763397,0,1,0,1,0,-0.21142137210907547,
TXN_01375,CUST_0016,8.17,15,DE,transport,0,2.2159372862683733,0,0,0,1,0,-0.2114730155982933,
TXN_00902,CUST_0055,27.82,14,FR,groceries,0,3.361069590571376,0,1,0,1,0,-0.21173070963567453,
TXN_00728,CUST_0089,27.78,14,AT,online_retail,0,3.359680701459222,0,1,0,1,0,-0.21173070963567453,
TXN_01225,CUST_0017,85.98,19,DE,groceries,0,4.465678207169493,0,0,0,1,0,-0.21188746534518332,
TXN_00278,CUST_0112,42.72,14,FR,online_retail,0,3.777805663308338,0,1,0,1,0,-0.21190798043674225,
TXN_00346,CUST_0219,8.23,14,DE,transport,0,2.222459048514761,0,0,0,1,0,-0.211962651468453,
TXN_00521,CUST_0152,42.04,14,FR,restaurant,0,3.762129915853529,0,1,0,1,0,-0.2120564540996815,
TXN_00594,CUST_0062,14.28,21,DE,groceries,0,2.7265447837383743,0,0,0,1,0,-0.21217141218723723,
TXN_00128,CUST_0044,14.42,21,DE,utilities,0,2.7356653681351832,0,0,0,1,0,-0.21233379672548947,
TXN_01144,CUST_0183,23.34,13,FR,restaurant,0,3.1921210875593813,0,1,0,1,0,-0.2126398370212182,
TXN_00054,CUST_0248,32.36,13,ES,restaurant,0,3.507357577490546,0,1,0,1,0,-0.21300298255707067,
TXN_00413,CUST_0020,85.54,7,DE,groceries,0,4.460606734796738,0,0,0,1,0,-0.21322119917503896,
TXN_00516,CUST_0169,31.33,12,FR,restaurant,0,3.4759955917373415,0,1,0,1,0,-0.2132294531035267,
TXN_01179,CUST_0025,37.09,12,FR,groceries,0,3.6399517804905126,0,1,0,1,0,-0.21327094963706023,
TXN_01386,CUST_0068,40.39,12,AT,groceries,0,3.7230393057606412,0,1,0,1,0,-0.21345827316570437,
TXN_01254,CUST_0108,85.39,19,DE,travel,0,4.458871928370793,0,0,0,1,0,-0.21388881673471266,
TXN_01401,CUST_0039,39.82,14,ES,travel,0,3.709172157381699,0,1,0,1,0,-0.2139436082953987,
TXN_00383,CUST_0151,54.17,21,DE,transport,0,4.01041932728434,0,0,0,1,0,-0.21398046565252943,
TXN_01198,CUST_0179,32.87,14,FR,restaurant,0,3.5225296668296804,0,1,0,1,0,-0.21436911129405495,
TXN_01471,CUST_0230,118.54,13,DE,restaurant,0,4.783651043396108,0,0,0,1,0,-0.21443761077933454,
TXN_01191,CUST_0080,51.56,21,DE,transport,0,3.9619553741763553,0,0,0,1,0,-0.21469539777509428,
TXN_01266,CUST_0082,40.67,14,ES,utilities,0,3.7297814454343623,0,1,0,1,0,-0.21478030628520406,
TXN_00141,CUST_0080,37.34,14,AT,transport,0,3.6464937376174986,0,1,0,1,0,-0.214795167937681,
TXN_00614,CUST_0033,37.4,14,NL,restaurant,0,3.648057459593681,0,1,0,1,0,-0.214795167937681,
TXN_00925,CUST_0145,31.37,14,NL,travel,0,3.477232067938153,0,1,0,1,0,-0.2148311772450237,
TXN_00703,CUST_0100,112.74,11,DE,groceries,0,4.733915141878653,0,0,0,1,0,-0.21504989547262332,
TXN_00637,CUST_0178,33.6,12,FR,utilities,0,3.543853682063679,0,1,0,1,0,-0.2155004271217535,
TXN_00071,CUST_0052,117.31,13,DE,utilities,0,4.7733082982655715,0,0,0,1,0,-0.2159373093146571,
TXN_00678,CUST_0247,10.08,19,DE,transport,0,2.4051416813191375,0,0,0,1,0,-0.2160171830166025,
TXN_00723,CUST_0089,57.53,6,DE,online_retail,0,4.06953944330313,0,0,0,1,0,-0.2165567234922557,
TXN_01204,CUST_0013,84.47,18,DE,groceries,0,4.448165437177926,0,0,0,1,0,-0.21659187017694542,
TXN_00761,CUST_0150,48.01,21,DE,travel,0,3.8920243589214563,0,0,0,1,0,-0.21692814817734363,
TXN_00863,CUST_0044,56.63,6,DE,transport,0,4.054043265448575,0,0,0,1,0,-0.21703050222242243,
TXN_00175,CUST_0205,8.62,15,DE,online_retail,0,2.263844264677615,0,0,0,1,0,-0.21774248816566638,
TXN_01291,CUST_0093,8.47,14,DE,utilities,0,2.248128907197987,0,0,0,1,0,-0.21781599271876395,
TXN_01235,CUST_0027,97.58,16,DE,groceries,0,4.590868401277231,0,0,0,1,0,-0.21797611792525856,
TXN_00871,CUST_0181,8.66,15,DE,travel,0,2.2679936482244267,0,0,0,1,0,-0.21813195817317776,
TXN_01239,CUST_0016,89.17,8,DE,groceries,0,4.501696777511816,0,0,0,1,0,-0.21899979839457134,
TXN_00800,CUST_0110,45.23,21,DE,restaurant,0,3.833628938000134,0,0,0,1,0,-0.21924760302312035,
TXN_00749,CUST_0151,54.5,6,DE,online_retail,0,4.0163830207523885,0,0,0,1,0,-0.21942820831857773,
TXN_00441,CUST_0225,90.57,17,DE,travel,0,4.517103707119641,0,0,0,1,0,-0.21956082904339302,
TXN_01096,CUST_0190,90.72,17,DE,transport,0,4.518740457989704,0,0,0,1,0,-0.21956082904339302,
TXN_00948,CUST_0151,49.53,6,DE,transport,0,3.9225672193038172,0,0,0,1,0,-0.22003649780915885,
TXN_00603,CUST_0061,52.32,6,DE,utilities,0,3.976311495310508,0,0,0,1,0,-0.22041402007065947,
TXN_01030,CUST_0022,107.77,15,DE,utilities,0,4.689235561105759,0,0,0,1,0,-0.22046253484453793,
TXN_00473,CUST_0180,9.6,18,DE,transport,0,2.3608540011180215,0,0,0,1,0,-0.22066477653016353,
TXN_00333,CUST_0147,78.89,7,DE,groceries,0,4.380650688493951,0,0,0,1,0,-0.2207036387059636,
TXN_00056,CUST_0228,19.99,6,DE,travel,0,3.0440461338325413,0,0,0,1,0,-0.2207912610069463,
TXN_01075,CUST_0046,12.43,7,DE,transport,0,2.5974910105351463,0,0,0,1,0,-0.22080509606867066,
TXN_01177,CUST_0154,21.57,6,DE,groceries,0,3.1166215908294443,0,0,0,1,0,-0.22112211991308167,
TXN_01224,CUST_0236,20.73,6,DE,transport,0,3.078693794268338,0,0,0,1,0,-0.22116432919859286,
TXN_00930,CUST_0142,44.14,21,DE,restaurant,0,3.8097687713893897,0,0,0,1,0,-0.22132220521515567,
TXN_00950,CUST_0116,97.11,9,DE,groceries,0,4.586089298175299,0,0,0,1,0,-0.22156269404041834,
TXN_00023,CUST_0087,22.82,6,DE,groceries,0,3.170525563927154,0,0,0,1,0,-0.22167402332003933,
TXN_00368,CUST_0036,10.58,8,DE,online_retail,0,2.449279472144849,0,0,0,1,0,-0.22191357034608772,
TXN_01490,CUST_0117,9.14,10,DE,transport,0,2.316487998163037,0,0,0,1,0,-0.222018861664391,
TXN_00697,CUST_0123,9.7,18,DE,online_retail,0,2.3702437414678603,0,0,0,1,0,-0.22205849856263105,
TXN_00745,CUST_0163,78.42,19,DE,groceries,0,4.374750225703106,0,0,0,1,0,-0.22294080172088127,
TXN_00772,CUST_0104,78.15,19,DE,online_retail,0,4.371344786327021,0,0,0,1,0,-0.22309954366451057,
TXN_00097,CUST_0217,15.95,21,DE,restaurant,0,2.830267833826459,0,0,0,1,0,-0.2233915800639356,
TXN_00356,CUST_0143,12.79,7,DE,utilities,0,2.6239436918052106,0,0,0,1,0,-0.22350564387095911,
TXN_01280,CUST_0228,22.43,6,DE,utilities,0,3.1540172525197043,0,0,0,1,0,-0.22399454304901706,
TXN_00613,CUST_0238,25.09,6,DE,online_retail,0,3.261552099148637,0,0,0,1,0,-0.2241695215490062,
TXN_00855,CUST_0239,9.38,10,DE,restaurant,0,2.339880877737743,0,0,0,1,0,-0.22458632476120788,
TXN_00265,CUST_0232,9.06,12,DE,travel,0,2.3085671646715933,0,0,0,1,0,-0.22458750650743797,
TXN_00646,CUST_0240,9.45,17,DE,online_retail,0,2.34660197841082,0,0,0,1,0,-0.22463231092590163,
TXN_00467,CUST_0232,9.47,17,DE,utilities,0,2.3485140248824456,0,0,0,1,0,-0.22482327725228846,
TXN_01146,CUST_0194,44.32,6,DE,transport,0,3.8137484361598055,0,0,0,1,0,-0.2248412672532103,
TXN_00543,CUST_0031,17.29,21,DE,utilities,0,2.906354462402774,0,0,0,1,0,-0.22488180283897546,
TXN_00929,CUST_0013,16.91,21,DE,transport,0,2.8853592160726205,0,0,0,1,0,-0.2248958639519693,
TXN_00050,CUST_0107,40.93,6,DE,groceries,0,3.7360015611826713,0,0,0,1,0,-0.22508281740707808,
TXN_01055,CUST_0071,74.32,7,DE,groceries,0,4.3217457037889515,0,0,0,1,0,-0.22520147810588415,
TXN_00695,CUST_0177,13.02,20,DE,transport,0,2.640484881606444,0,0,0,1,0,-0.22600743268252155,
TXN_00694,CUST_0139,10.22,18,DE,online_retail,0,2.4176979000945504,0,0,0,1,0,-0.22643723464426935,
TXN_00781,CUST_0140,42.91,6,DE,groceries,0,3.7821420845736258,0,0,0,1,0,-0.2264635608163027,
TXN_00059,CUST_0020,9.7,17,DE,transport,0,2.3702437414678603,0,0,0,1,0,-0.22668468405107683,
TXN_01467,CUST_0156,26.71,6,DE,groceries,0,3.321793358874887,0,0,0,1,0,-0.2273288494545575,
TXN_00575,CUST_0005,107.18,12,DE,groceries,0,4.683796506443281,0,0,0,1,0,-0.22824082481566377,
TXN_00608,CUST_0244,75.77,18,DE,groceries,0,4.3408139388398075,0,0,0,1,0,-0.22836566153026605,
TXN_00984,CUST_0196,14.24,7,DE,restaurant,0,2.7239235502585,0,0,0,1,0,-0.2284947654067236,
TXN_00979,CUST_0045,13.92,20,DE,restaurant,0,2.702702594775615,0,0,0,1,0,-0.22889771518249963,
TXN_00352,CUST_0221,39.72,6,DE,transport,0,3.7067193722422673,0,0,0,1,0,-0.22895208918399834,
TXN_00702,CUST_0170,97.79,10,DE,online_retail,0,4.592996385056383,0,0,0,1,0,-0.22903235911256764,
TXN_01461,CUST_0199,80.8,8,DE,restaurant,0,4.404277243608702,0,0,0,1,0,-0.2291622333949086,
TXN_01382,CUST_0162,13.25,7,DE,travel,0,2.6567569067146595,0,0,0,1,0,-0.22942444005135126,
TXN_00186,CUST_0014,73.64,18,DE,groceries,0,4.312676556539088,0,0,0,1,0,-0.22945075463170073,
TXN_01159,CUST_0209,99.13,14,DE,restaurant,0,4.606469341719712,0,0,0,1,0,-0.22961777384282378,
TXN_01278,CUST_0108,13.91,7,DE,utilities,0,2.702032128776647,0,0,0,1,0,-0.22962133507368226,
TXN_00213,CUST_0085,74.35,18,DE,restaurant,0,4.3221439250725044,0,0,0,1,0,-0.2296461989646858,
TXN_00407,CUST_0168,74.86,18,DE,utilities,0,4.3288895362607525,0,0,0,1,0,-0.2297563227612084,
TXN_00096,CUST_0145,9.16,12,DE,groceries,0,2.318458442150336,0,0,0,1,0,-0.22976309021684294,
TXN_00046,CUST_0189,18.12,21,DE,utilities,0,2.9507349076232554,0,0,0,1,0,-0.22998682270348297,
TXN_01413,CUST_0029,89.12,16,DE,online_retail,0,4.501142115564043,0,0,0,1,0,-0.2300852820404246,
TXN_00743,CUST_0020,10.63,18,DE,groceries,0,2.453587966530573,0,0,0,1,0,-0.23009494735751873,
TXN_00867,CUST_0158,18.59,21,DE,travel,0,2.9750192319564492,0,0,0,1,0,-0.23033384624539216,
TXN_01243,CUST_0125,10.6,18,DE,groceries,0,2.451005098112319,0,0,0,1,0,-0.23043994122889938,
TXN_01012,CUST_0204,13.64,7,DE,transport,0,2.6837575085331657,0,0,0,1,0,-0.2305132467053701,
TXN_00328,CUST_0163,18.42,21,DE,restaurant,0,2.966303462863179,0,0,0,1,0,-0.23073544075390817,
TXN_00814,CUST_0056,30.18,6,DE,transport,0,3.4397768636296306,0,0,0,1,0,-0.2311162385365157,
TXN_00273,CUST_0038,65.89,7,DE,restaurant,0,4.203049479130317,0,0,0,1,0,-0.23127360847868683,
TXN_00065,CUST_0059,83.58,17,DE,restaurant,0,4.437697832044343,0,0,0,1,0,-0.23141118656605658,
TXN_00593,CUST_0119,89.22,9,DE,online_retail,0,4.50225113198025,0,0,0,1,0,-0.23181560756838643,
TXN_00949,CUST_0155,96.82,15,DE,groceries,0,4.583129055111211,0,0,0,1,0,-0.23184802597508158,
TXN_00916,CUST_0117,105.06,13,DE,online_retail,0,4.664004971708984,0,0,0,1,0,-0.23185544618953513,
TXN_01295,CUST_0093,61.19,20,DE,restaurant,0,4.1301942151157975,0,0,0,1,0,-0.2323299003904004,
TXN_01151,CUST_0159,21.18,21,DE,transport,0,3.099190981922221,0,0,0,1,0,-0.23238549410340287,
TXN_00062,CUST_0017,21.9,21,DE,groceries,0,3.131136910560194,0,0,0,1,0,-0.23262597865523676,
TXN_01064,CUST_0049,38.02,6,DE,utilities,0,3.6640743351949654,0,0,0,1,0,-0.23283957885447726,
TXN_00135,CUST_0235,32.75,6,DE,groceries,0,3.518980417318539,0,0,0,1,0,-0.2328611638280847,
TXN_00921,CUST_0226,32.38,6,DE,online_retail,0,3.507956918233689,0,0,0,1,0,-0.23294124988268927,
TXN_01150,CUST_0092,9.6,16,DE,travel,0,2.3608540011180215,0,0,0,1,0,-0.23322424368689598,
TXN_01143,CUST_0131,87.3,9,DE,restaurant,0,4.480740107609915,0,0,0,1,0,-0.23323168411396056,
TXN_00771,CUST_0098,22.81,21,DE,online_retail,0,3.170105660498771,0,0,0,1,0,-0.23325426516372438,
TXN_00742,CUST_0216,28.35,21,DE,transport,0,3.3792925462741055,0,0,0,1,0,-0.23337125359000438,
TXN_01256,CUST_0110,28.37,21,DE,utilities,0,3.3799737452105285,0,0,0,1,0,-0.23337125359000438,
TXN_01074,CUST_0111,20.76,21,DE,transport,0,3.080073421987742,0,0,0,1,0,-0.23337615476296275,
TXN_00815,CUST_0038,20.49,21,DE,travel,0,3.067587710654419,0,0,0,1,0,-0.2334654907288059,
TXN_00177,CUST_0000,91.92,10,DE,restaurant,0,4.531738907902208,0,0,0,1,0,-0.2334706920929579,
TXN_00234,CUST_0216,36.63,21,DE,travel,0,3.627801604605346,0,0,0,1,0,-0.2335965668517298,
TXN_00704,CUST_0011,30.52,21,DE,groceries,0,3.4506222649896783,0,0,0,1,0,-0.23371889326675854,
TXN_00640,CUST_0184,96.6,14,DE,online_retail,0,4.580877493419047,0,0,0,1,0,-0.23379588574472565,
TXN_00738,CUST_0074,11.96,19,DE,travel,0,2.561867690924129,0,0,0,1,0,-0.23396525301810922,
TXN_00401,CUST_0081,87.06,9,DE,groceries,0,4.478018400327608,0,0,0,1,0,-0.23424483291666381,
TXN_00285,CUST_0219,30.79,21,DE,online_retail,0,3.459151774922711,0,0,0,1,0,-0.23425393037607134,
TXN_01156,CUST_0146,28.67,21,DE,groceries,0,3.3901364343027307,0,0,0,1,0,-0.23435780477783108,
TXN_00061,CUST_0166,23.79,21,DE,restaurant,0,3.210440346047099,0,0,0,1,0,-0.23441087420476586,
TXN_01171,CUST_0045,15.62,7,DE,online_retail,0,2.810606789427302,0,0,0,1,0,-0.23502283891674863,
TXN_01081,CUST_0065,63.96,7,DE,transport,0,4.173771695853422,0,0,0,1,0,-0.23524700048627922,
TXN_00709,CUST_0073,63.98,7,DE,online_retail,0,4.174079530240954,0,0,0,1,0,-0.23524700048627922,
TXN_00379,CUST_0151,93.05,15,DE,online_retail,0,4.54382655574704,0,0,0,1,0,-0.23527393169426786,
TXN_00416,CUST_0247,100.74,12,DE,utilities,0,4.622420539394619,0,0,0,1,0,-0.23531435611999085,
TXN_01057,CUST_0153,34.05,21,DE,transport,0,3.5567756134805992,0,0,0,1,0,-0.23550525387993815,
TXN_01365,CUST_0171,34.21,21,DE,travel,0,3.5613301331669613,0,0,0,1,0,-0.23550525387993815,
TXN_00283,CUST_0001,32.18,21,DE,travel,0,3.5019472847622986,0,0,0,1,0,-0.23601017507175093,
TXN_01068,CUST_0235,15.71,7,DE,groceries,0,2.8160073426073025,0,0,0,1,0,-0.23633561557132748,
TXN_00721,CUST_0214,9.79,12,DE,transport,0,2.378619779270043,0,0,0,1,0,-0.23635150323154175,
TXN_01402,CUST_0063,74.48,8,DE,online_retail,0,4.323867720500349,0,0,0,1,0,-0.2368189917584475,
TXN_00144,CUST_0162,56.71,20,DE,groceries,0,4.055430468722875,0,0,0,1,0,-0.2369528217685387,
TXN_01140,CUST_0007,53.57,20,DE,transport,0,3.9994842811981406,0,0,0,1,0,-0.2370678944811448,
TXN_01025,CUST_0094,52.79,20,DE,restaurant,0,3.985087576285151,0,0,0,1,0,-0.23714159162746967,
TXN_00968,CUST_0190,55.73,20,DE,transport,0,4.038303171338476,0,0,0,1,0,-0.2372885597091623,
TXN_00553,CUST_0149,10.77,17,DE,transport,0,2.4655539212721855,0,0,0,1,0,-0.23734045922911695,
TXN_01430,CUST_0071,54.65,20,DE,travel,0,4.019082077721554,0,0,0,1,0,-0.2375720151346778,
TXN_01181,CUST_0046,10.24,10,DE,transport,0,2.419478844465545,0,0,0,1,0,-0.23773938986640147,
TXN_01417,CUST_0004,10.21,10,DE,groceries,0,2.4168062370840686,0,0,0,1,0,-0.23773938986640147,
TXN_00572,CUST_0004,93.42,14,DE,transport,0,4.54775291511814,0,0,0,1,0,-0.23788209007452848,
TXN_00498,CUST_0174,90.81,11,DE,travel,0,4.519721224155608,0,0,0,1,0,-0.238101761866299,
TXN_00997,CUST_0117,93.74,14,DE,utilities,0,4.5511362974956056,0,0,0,1,0,-0.23834299893205418,
TXN_01014,CUST_0097,93.96,14,DE,utilities,0,4.553455750301413,0,0,0,1,0,-0.23834299893205418,
TXN_00122,CUST_0187,98.59,12,DE,restaurant,0,4.601061757943548,0,0,0,1,0,-0.23869616095195123,
TXN_01069,CUST_0132,68.14,19,DE,groceries,0,4.236133434493478,0,0,0,1,0,-0.23919156824197013,
TXN_00899,CUST_0190,52.38,20,DE,utilities,0,3.9774361439763783,0,0,0,1,0,-0.23921706258873104,
TXN_00689,CUST_0127,60.42,7,DE,utilities,0,4.117735515012677,0,0,0,1,0,-0.23923886391930488,
TXN_01185,CUST_0055,10.86,17,DE,utilities,0,2.4731713935695794,0,0,0,1,0,-0.2398336652707727,
TXN_01268,CUST_0168,70.49,8,DE,groceries,0,4.269557579778761,0,0,0,1,0,-0.2401972721871234,
TXN_01108,CUST_0080,83.14,16,DE,groceries,0,4.432482078162375,0,0,0,1,0,-0.24083079159995324,
TXN_01188,CUST_0062,67.44,19,DE,groceries,0,4.225957449023992,0,0,0,1,0,-0.24092082286084548,
TXN_00550,CUST_0062,59.48,7,DE,online_retail,0,4.102312731871278,0,0,0,1,0,-0.2410854326958244,
TXN_00307,CUST_0144,46.86,20,DE,online_retail,0,3.8682800824802275,0,0,0,1,0,-0.24123677296168,
TXN_00351,CUST_0158,46.91,20,DE,groceries,0,3.8693242508950307,0,0,0,1,0,-0.24123677296168,
TXN_01175,CUST_0217,10.13,11,DE,transport,0,2.4096441652874536,0,0,0,1,0,-0.2418313538207651,
TXN_00978,CUST_0140,11.95,18,DE,restaurant,0,2.5610957881455465,0,0,0,1,0,-0.24190874675745483,
TXN_01267,CUST_0041,75.83,17,DE,restaurant,0,4.341595188879544,0,0,0,1,0,-0.2427154675508837,
TXN_00348,CUST_0216,67.66,8,DE,restaurant,0,4.229166788029546,0,0,0,1,0,-0.24329898933536936,
TXN_00007,CUST_0020,89.78,14,DE,transport,0,4.508438997028319,0,0,0,1,0,-0.24335453459058382,
TXN_01107,CUST_0050,12.82,8,DE,transport,0,2.626116818339524,0,0,0,1,0,-0.24351391309017645,
TXN_00663,CUST_0022,10.08,15,DE,transport,0,2.4051416813191375,0,0,0,1,0,-0.2435972080152211,
TXN_01034,CUST_0201,17.58,7,DE,online_retail,0,2.922085733385692,0,0,0,1,0,-0.24388004949735786,
TXN_00466,CUST_0123,92.49,13,DE,groceries,0,4.537854478703224,0,0,0,1,0,-0.24401467310528174,
TXN_00394,CUST_0216,57.03,7,DE,restaurant,0,4.060960118202517,0,0,0,1,0,-0.24424475297173798,
TXN_01157,CUST_0020,10.33,12,DE,groceries,0,2.4274540750399147,0,0,0,1,0,-0.24424533018528616,
TXN_00804,CUST_0098,10.42,12,DE,utilities,0,2.435366204227864,0,0,0,1,0,-0.24424602968505604,
TXN_00816,CUST_0108,17.49,7,DE,online_retail,0,2.9172300453990334,0,0,0,1,0,-0.24441484686444115,
TXN_00341,CUST_0038,55.37,7,DE,groceries,0,4.031937102093484,0,0,0,1,0,-0.24449874579785508,
